date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
19:42:57	22668/22668	---M--	200	added ('OK')	image/svg+xml	etag:%22658a7ad3-588c%22	https://demos.pixinvent.com/frest-html-admin-template/assets/vendor/fonts/flags/1x1/om.svg	/storage/emulated/0/HTTrack/Websites/admin1/demos.pixinvent.com/frest-html-admin-template/assets/vendor/fonts/flags/1x1/om.svg	(from https://demos.pixinvent.com/frest-html-admin-template/assets/vendor/fonts/flag-icons.css)
19:42:58	744/744	---M--	200	added ('OK')	image/svg+xml	etag:%22658a7ad3-2e8%22	https://demos.pixinvent.com/frest-html-admin-template/assets/vendor/fonts/flags/4x3/pa.svg	/storage/emulated/0/HTTrack/Websites/admin1/demos.pixinvent.com/frest-html-admin-template/assets/vendor/fonts/flags/4x3/pa.svg	(from https://demos.pixinvent.com/frest-html-admin-template/assets/vendor/fonts/flag-icons.css)
19:42:59	661/661	---M--	200	added ('OK')	image/svg+xml	etag:%22658a7ad3-295%22	https://demos.pixinvent.com/frest-html-admin-template/assets/vendor/fonts/flags/1x1/pa.svg	/storage/emulated/0/HTTrack/Websites/admin1/demos.pixinvent.com/frest-html-admin-template/assets/vendor/fonts/flags/1x1/pa.svg	(from https://demos.pixinvent.com/frest-html-admin-template/assets/vendor/fonts/flag-icons.css)
19:43:00	186/186	---M--	200	added ('OK')	image/svg+xml	etag:%22658a7ad3-ba%22	https://demos.pixinvent.com/frest-html-admin-template/assets/vendor/fonts/flags/4x3/pe.svg	/storage/emulated/0/HTTrack/Websites/admin1/demos.pixinvent.com/frest-html-admin-template/assets/vendor/fonts/flags/4x3/pe.svg	(from https://demos.pixinvent.com/frest-html-admin-template/assets/vendor/fonts/flag-icons.css)
19:43:01	186/186	---M--	200	added ('OK')	image/svg+xml	etag:%22658a7ad3-ba%22	https://demos.pixinvent.com/frest-html-admin-template/assets/vendor/fonts/flags/1x1/pe.svg	/storage/emulated/0/HTTrack/Websites/admin1/demos.pixinvent.com/frest-html-admin-template/assets/vendor/fonts/flags/1x1/pe.svg	(from https://demos.pixinvent.com/frest-html-admin-template/assets/vendor/fonts/flag-icons.css)
19:43:02	4284/4284	---M--	200	added ('OK')	image/svg+xml	etag:%22658a7ad3-10bc%22	https://demos.pixinvent.com/frest-html-admin-template/assets/vendor/fonts/flags/4x3/pf.svg	/storage/emulated/0/HTTrack/Websites/admin1/demos.pixinvent.com/frest-html-admin-template/assets/vendor/fonts/flags/4x3/pf.svg	(from https://demos.pixinvent.com/frest-html-admin-template/assets/vendor/fonts/flag-icons.css)
19:43:03	4225/4225	---M--	200	added ('OK')	image/svg+xml	etag:%22658a7ad3-1081%22	https://demos.pixinvent.com/frest-html-admin-template/assets/vendor/fonts/flags/1x1/pf.svg	/storage/emulated/0/HTTrack/Websites/admin1/demos.pixinvent.com/frest-html-admin-template/assets/vendor/fonts/flags/1x1/pf.svg	(from https://demos.pixinvent.com/frest-html-admin-template/assets/vendor/fonts/flag-icons.css)
19:43:04	1657/1657	---M--	200	added ('OK')	image/svg+xml	etag:%22658a7ad3-679%22	https://demos.pixinvent.com/frest-html-admin-template/assets/vendor/fonts/flags/4x3/pg.svg	/storage/emulated/0/HTTrack/Websites/admin1/demos.pixinvent.com/frest-html-admin-template/assets/vendor/fonts/flags/4x3/pg.svg	(from https://demos.pixinvent.com/frest-html-admin-template/assets/vendor/fonts/flag-icons.css)
19:43:05	2096/2096	---M--	200	added ('OK')	image/svg+xml	etag:%22658a7ad3-830%22	https://demos.pixinvent.com/frest-html-admin-template/assets/vendor/fonts/flags/1x1/pg.svg	/storage/emulated/0/HTTrack/Websites/admin1/demos.pixinvent.com/frest-html-admin-template/assets/vendor/fonts/flags/1x1/pg.svg	(from https://demos.pixinvent.com/frest-html-admin-template/assets/vendor/fonts/flag-icons.css)
19:43:06	1501/1501	---M--	200	added ('OK')	image/svg+xml	etag:%22658a7ad3-5dd%22	https://demos.pixinvent.com/frest-html-admin-template/assets/vendor/fonts/flags/4x3/ph.svg	/storage/emulated/0/HTTrack/Websites/admin1/demos.pixinvent.com/frest-html-admin-template/assets/vendor/fonts/flags/4x3/ph.svg	(from https://demos.pixinvent.com/frest-html-admin-template/assets/vendor/fonts/flag-icons.css)
19:43:07	1449/1449	---M--	200	added ('OK')	image/svg+xml	etag:%22658a7ad3-5a9%22	https://demos.pixinvent.com/frest-html-admin-template/assets/vendor/fonts/flags/1x1/ph.svg	/storage/emulated/0/HTTrack/Websites/admin1/demos.pixinvent.com/frest-html-admin-template/assets/vendor/fonts/flags/1x1/ph.svg	(from https://demos.pixinvent.com/frest-html-admin-template/assets/vendor/fonts/flag-icons.css)
19:43:08	741/741	---M--	200	added ('OK')	image/svg+xml	etag:%22658a7ad3-2e5%22	https://demos.pixinvent.com/frest-html-admin-template/assets/vendor/fonts/flags/4x3/pk.svg	/storage/emulated/0/HTTrack/Websites/admin1/demos.pixinvent.com/frest-html-admin-template/assets/vendor/fonts/flags/4x3/pk.svg	(from https://demos.pixinvent.com/frest-html-admin-template/assets/vendor/fonts/flag-icons.css)
19:43:09	693/693	---M--	200	added ('OK')	image/svg+xml	etag:%22658a7ad3-2b5%22	https://demos.pixinvent.com/frest-html-admin-template/assets/vendor/fonts/flags/1x1/pk.svg	/storage/emulated/0/HTTrack/Websites/admin1/demos.pixinvent.com/frest-html-admin-template/assets/vendor/fonts/flags/1x1/pk.svg	(from https://demos.pixinvent.com/frest-html-admin-template/assets/vendor/fonts/flag-icons.css)
19:43:10	219/219	---M--	200	added ('OK')	image/svg+xml	etag:%22658a7ad3-db%22	https://demos.pixinvent.com/frest-html-admin-template/assets/vendor/fonts/flags/4x3/pl.svg	/storage/emulated/0/HTTrack/Websites/admin1/demos.pixinvent.com/frest-html-admin-template/assets/vendor/fonts/flags/4x3/pl.svg	(from https://demos.pixinvent.com/frest-html-admin-template/assets/vendor/fonts/flag-icons.css)
19:43:11	219/219	---M--	200	added ('OK')	image/svg+xml	etag:%22658a7ad3-db%22	https://demos.pixinvent.com/frest-html-admin-template/assets/vendor/fonts/flags/1x1/pl.svg	/storage/emulated/0/HTTrack/Websites/admin1/demos.pixinvent.com/frest-html-admin-template/assets/vendor/fonts/flags/1x1/pl.svg	(from https://demos.pixinvent.com/frest-html-admin-template/assets/vendor/fonts/flag-icons.css)
19:43:12	231/231	---M--	200	added ('OK')	image/svg+xml	etag:%22658a7ad3-e7%22	https://demos.pixinvent.com/frest-html-admin-template/assets/vendor/fonts/flags/4x3/pm.svg	/storage/emulated/0/HTTrack/Websites/admin1/demos.pixinvent.com/frest-html-admin-template/assets/vendor/fonts/flags/4x3/pm.svg	(from https://demos.pixinvent.com/frest-html-admin-template/assets/vendor/fonts/flag-icons.css)
19:43:13	231/231	---M--	200	added ('OK')	image/svg+xml	etag:%22658a7ad3-e7%22	https://demos.pixinvent.com/frest-html-admin-template/assets/vendor/fonts/flags/1x1/pm.svg	/storage/emulated/0/HTTrack/Websites/admin1/demos.pixinvent.com/frest-html-admin-template/assets/vendor/fonts/flags/1x1/pm.svg	(from https://demos.pixinvent.com/frest-html-admin-template/assets/vendor/fonts/flag-icons.css)
19:43:15	13896/13896	---M--	200	added ('OK')	image/svg+xml	etag:%22658a7ad3-3648%22	https://demos.pixinvent.com/frest-html-admin-template/assets/vendor/fonts/flags/4x3/pn.svg	/storage/emulated/0/HTTrack/Websites/admin1/demos.pixinvent.com/frest-html-admin-template/assets/vendor/fonts/flags/4x3/pn.svg	(from https://demos.pixinvent.com/frest-html-admin-template/assets/vendor/fonts/flag-icons.css)
19:43:17	13854/13854	---M--	200	added ('OK')	image/svg+xml	etag:%22658a7ad3-361e%22	https://demos.pixinvent.com/frest-html-admin-template/assets/vendor/fonts/flags/1x1/pn.svg	/storage/emulated/0/HTTrack/Websites/admin1/demos.pixinvent.com/frest-html-admin-template/assets/vendor/fonts/flags/1x1/pn.svg	(from https://demos.pixinvent.com/frest-html-admin-template/assets/vendor/fonts/flag-icons.css)
19:43:17	633/633	---M--	200	added ('OK')	image/svg+xml	etag:%22658a7ad3-279%22	https://demos.pixinvent.com/frest-html-admin-template/assets/vendor/fonts/flags/4x3/pr.svg	/storage/emulated/0/HTTrack/Websites/admin1/demos.pixinvent.com/frest-html-admin-template/assets/vendor/fonts/flags/4x3/pr.svg	(from https://demos.pixinvent.com/frest-html-admin-template/assets/vendor/fonts/flag-icons.css)
19:43:18	620/620	---M--	200	added ('OK')	image/svg+xml	etag:%22658a7ad3-26c%22	https://demos.pixinvent.com/frest-html-admin-template/assets/vendor/fonts/flags/1x1/pr.svg	/storage/emulated/0/HTTrack/Websites/admin1/demos.pixinvent.com/frest-html-admin-template/assets/vendor/fonts/flags/1x1/pr.svg	(from https://demos.pixinvent.com/frest-html-admin-template/assets/vendor/fonts/flag-icons.css)
19:43:19	557/557	---M--	200	added ('OK')	image/svg+xml	etag:%22658a7ad3-22d%22	https://demos.pixinvent.com/frest-html-admin-template/assets/vendor/fonts/flags/4x3/ps.svg	/storage/emulated/0/HTTrack/Websites/admin1/demos.pixinvent.com/frest-html-admin-template/assets/vendor/fonts/flags/4x3/ps.svg	(from https://demos.pixinvent.com/frest-html-admin-template/assets/vendor/fonts/flag-icons.css)
19:43:20	543/543	---M--	200	added ('OK')	image/svg+xml	etag:%22658a7ad3-21f%22	https://demos.pixinvent.com/frest-html-admin-template/assets/vendor/fonts/flags/1x1/ps.svg	/storage/emulated/0/HTTrack/Websites/admin1/demos.pixinvent.com/frest-html-admin-template/assets/vendor/fonts/flags/1x1/ps.svg	(from https://demos.pixinvent.com/frest-html-admin-template/assets/vendor/fonts/flag-icons.css)
19:43:21	8411/8411	---M--	200	added ('OK')	image/svg+xml	etag:%22658a7ad3-20db%22	https://demos.pixinvent.com/frest-html-admin-template/assets/vendor/fonts/flags/4x3/pt.svg	/storage/emulated/0/HTTrack/Websites/admin1/demos.pixinvent.com/frest-html-admin-template/assets/vendor/fonts/flags/4x3/pt.svg	(from https://demos.pixinvent.com/frest-html-admin-template/assets/vendor/fonts/flag-icons.css)
19:43:22	8790/8790	---M--	200	added ('OK')	image/svg+xml	etag:%22658a7ad3-2256%22	https://demos.pixinvent.com/frest-html-admin-template/assets/vendor/fonts/flags/1x1/pt.svg	/storage/emulated/0/HTTrack/Websites/admin1/demos.pixinvent.com/frest-html-admin-template/assets/vendor/fonts/flags/1x1/pt.svg	(from https://demos.pixinvent.com/frest-html-admin-template/assets/vendor/fonts/flag-icons.css)
19:43:23	467/467	---M--	200	added ('OK')	image/svg+xml	etag:%22658a7ad3-1d3%22	https://demos.pixinvent.com/frest-html-admin-template/assets/vendor/fonts/flags/4x3/pw.svg	/storage/emulated/0/HTTrack/Websites/admin1/demos.pixinvent.com/frest-html-admin-template/assets/vendor/fonts/flags/4x3/pw.svg	(from https://demos.pixinvent.com/frest-html-admin-template/assets/vendor/fonts/flag-icons.css)
19:43:24	511/511	---M--	200	added ('OK')	image/svg+xml	etag:%22658a7ad3-1ff%22	https://demos.pixinvent.com/frest-html-admin-template/assets/vendor/fonts/flags/1x1/pw.svg	/storage/emulated/0/HTTrack/Websites/admin1/demos.pixinvent.com/frest-html-admin-template/assets/vendor/fonts/flags/1x1/pw.svg	(from https://demos.pixinvent.com/frest-html-admin-template/assets/vendor/fonts/flag-icons.css)
19:43:26	17244/17244	---M--	200	added ('OK')	image/svg+xml	etag:%22658a7ad3-435c%22	https://demos.pixinvent.com/frest-html-admin-template/assets/vendor/fonts/flags/4x3/py.svg	/storage/emulated/0/HTTrack/Websites/admin1/demos.pixinvent.com/frest-html-admin-template/assets/vendor/fonts/flags/4x3/py.svg	(from https://demos.pixinvent.com/frest-html-admin-template/assets/vendor/fonts/flag-icons.css)
